,id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
21906,35284,10.0,2013-02-25,Dmdd,1680,DMDD,35.49244071,-4.2515799,Chekechea,0,Internal,Loto B,Manyara,21,1,Babati,Dareda,365,True,GeoData Consultants Ltd,Water Board,,True,2005,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
6378,71534,0.0,2013-02-25,Gtz,1712,GTZ,37.53509114,-2.9685929,Kwa Valerian,0,Internal,Lokura,Kilimanjaro,3,1,Rombo,Motamburu Kitendani,1,True,GeoData Consultants Ltd,Company,Kastamu water supply,True,2000,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
12206,43951,1000.0,2013-02-25,Cdcg,703,MORNING CONSTRUCTION,36.27801849,-11.20822569,Kwa Azizi Ally,0,Ruvuma / Southern Coast,Ushirika,Ruvuma,10,5,Namtumbo,Lusewa,500,True,GeoData Consultants Ltd,WUG,,False,2012,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
41558,30984,0.0,2013-02-25,Government Of Tanzania,1499,DWE,37.43206585,-3.29987874,Kwa Masamu,0,Pangani,Ndoroweni,Kilimanjaro,3,4,Moshi Rural,Kimochi,60,True,GeoData Consultants Ltd,VWC,Kimarare,True,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
4203,12011,50.0,2013-02-25,Adra,1463,Adra,35.49671186,-4.77754596,Happy,0,Internal,Walanga 'A',Manyara,21,2,Hanang,Gisambalang,1486,True,GeoData Consultants Ltd,VWC,Kijiji,True,2006,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
11819,62867,0.0,2013-02-25,Gtz,1742,GTZ,37.55709976,-3.01459102,Kwa Laswai Kilimani,0,Internal,Ndueni,Kilimanjaro,3,1,Rombo,Tarekea Motamburu,1,True,GeoData Consultants Ltd,Company,Kikelelwa water supply,True,2005,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
41780,8791,0.0,2013-02-25,Anglican Church,1450,AGRICAN,34.61853775,-1.71016791,Mugaya Masyora,0,Lake Victoria,Kokikerege,Mara,20,2,Serengeti,Rung'bure,720,,GeoData Consultants Ltd,WUG,,True,2011,india mark ii,india mark ii,handpump,other,other,unknown,unknown,soft,good,dry,dry,hand dtw,borehole,groundwater,hand pump,hand pump,functional
48486,19965,12000.0,2013-02-25,Japan,1036,DWE,35.35212541,-9.90367586,Kwa Norasco,0,Lake Nyasa,Kipingo,Ruvuma,10,2,Songea Rural,Mahanje,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa mahanje,True,2002,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
42823,37737,0.0,2013-02-25,Netherlands,0,DWE,33.99650922,-3.1190862,Muungano,0,Lake Victoria,Mwabeya,Shinyanga,17,2,Maswa,Ipililo,0,True,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,other,other,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
29563,66111,0.0,2013-02-25,Government Of Tanzania,1529,DWE,37.43367038,-3.29739078,Peace,0,Pangani,Ndoroweni,Kilimanjaro,3,4,Moshi Rural,Kimochi,85,True,GeoData Consultants Ltd,VWC,Komaka mandaka,True,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
29559,44343,0.0,2013-02-25,Living Water International,1412,Living water international,35.40049312,-4.8244205,Masusu,0,Internal,Gandi,Manyara,21,2,Hanang,Gisambalang,1863,True,GeoData Consultants Ltd,VWC,Kijiji,True,2011,other - play pump,other handpump,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump,functional
34319,25688,0.0,2013-02-25,Community,1603,Community,35.51499209,-4.23186032,Kanisani,0,Internal,Bermi A,Manyara,21,1,Babati,Dareda,245,True,GeoData Consultants Ltd,Parastatal,,True,2008,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
37343,22863,450.0,2013-02-25,Germany Republi,1258,CES,37.213495,-3.23804022,Kwa Kasmani Lulasa,0,Pangani,Burundi,Kilimanjaro,3,5,Hai,Machame Uroki,50,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1995,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
7095,60395,1000.0,2013-02-25,Tasaf,671,CJEJOW CONSTRUCTION,36.1636105,-11.32973567,Kwa Sarafu Saidi,0,Ruvuma / Southern Coast,Shuleni,Ruvuma,10,5,Namtumbo,Lusewa,300,True,GeoData Consultants Ltd,WUG,,False,2006,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
53283,62529,50.0,2013-02-25,Gtz,1642,GTZ,37.56303752,-2.99979551,Kwa Tarafa,0,Internal,Mbomai Chini,Kilimanjaro,3,1,Rombo,Tarekea Motamburu,1,True,GeoData Consultants Ltd,Company,Kikelelwa water supply,True,2013,gravity,gravity,gravity,company,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
6774,7795,12000.0,2013-02-25,Japan,1019,DWE,35.33563624,-9.88416855,Kwa Emmanuel,0,Lake Nyasa,Ifugwa,Ruvuma,10,2,Songea Rural,Mahanje,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa mahanje,True,2002,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
45545,6913,5.0,2013-02-25,Germany Republi,1311,CES,37.19476944,-3.22971392,Kwa Jubulate Kimaro,0,Pangani,Miaseni,Kilimanjaro,3,5,Hai,Masama Mashariki,50,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
41880,11526,300.0,2013-02-25,Germany Republi,1418,CES,37.18782458,-3.20841054,Kwa Furah J Kweka,0,Pangani,Ituuny,Kilimanjaro,3,5,Hai,Masama Mashariki,40,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1995,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
15635,48480,450.0,2013-02-25,Germany Republi,1663,CES,37.20028294,-3.1882231,Kwa Angasiliny Lema,0,Pangani,Iwala,Kilimanjaro,3,5,Hai,Machame Magharibi,125,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1995,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
4369,18699,10.0,2013-02-25,Wateraid,1674,ADRA,35.49745691,-4.25809554,Kwa Octavian,0,Internal,Loto B,Manyara,21,1,Babati,Dareda,215,True,GeoData Consultants Ltd,Water Board,,True,2012,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
51417,29390,0.0,2013-02-25,Dmdd,1652,DMDD,35.49843111,-4.23460524,Semaki A,0,Internal,Semaki A,Manyara,21,1,Babati,Dareda,325,True,GeoData Consultants Ltd,Water Board,,True,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
26591,54795,450.0,2013-02-25,Germany Republi,1380,CES,37.19246,-3.222416,Kwa Ebeza Salo,0,Pangani,Mombo,Kilimanjaro,3,5,Hai,Masama Mashariki,75,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1995,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
29485,2754,0.0,2013-02-25,Gtz,1676,GTZ,37.56038471,-3.00614394,Kwa Gasper,0,Internal,Ndueni,Kilimanjaro,3,1,Rombo,Tarekea Motamburu,1,True,GeoData Consultants Ltd,Company,Kamdawi water supply,True,2005,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
24519,54496,0.0,2013-02-25,Hesawa,1459,HESAWA,34.63424667,-1.72830972,Chacha Kyobe,0,Lake Victoria,Nyamirama,Mara,20,2,Serengeti,Rung'bure,590,,GeoData Consultants Ltd,Other,,True,1995,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
34447,41670,450.0,2013-02-25,Germany Republi,1504,CES,37.20151931,-3.20608334,Kwa Epafla Lema,0,Pangani,Kyeeri Sinde,Kilimanjaro,3,5,Hai,Machame Magharibi,100,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1995,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
51448,68738,0.0,2013-02-25,Hesawa,1460,HESAWA,34.63691475,-1.74714785,Kokimange,0,Lake Victoria,Kukimange,Mara,20,2,Serengeti,Rung'bure,1100,,GeoData Consultants Ltd,Other,,True,1995,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
26619,20794,0.0,2013-02-25,Netherlands,0,DWE,34.04948206,-3.13909743,Muungano,0,Lake Victoria,Mwabuyunge,Shinyanga,17,2,Maswa,Mpindo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
54742,54834,0.0,2013-02-25,Community,1606,Community,35.52258383,-4.24170705,Kwa Jacob,0,Internal,Bermi A,Manyara,21,1,Babati,Dareda,205,True,GeoData Consultants Ltd,VWC,,True,2004,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
49204,58131,12000.0,2013-02-25,Japan,1013,DWE,35.34473071,-9.89144817,Kwa Daudi,0,Lake Nyasa,Madibila,Ruvuma,10,2,Songea Rural,Mahanje,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa mahanje,True,2002,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
32529,43101,500.0,2013-02-25,Tasaf,669,CJEJOW CONSTRUCTION,36.19918097,-11.299525,Kwa Issa Hassan,0,Ruvuma / Southern Coast,Msisima,Ruvuma,10,5,Namtumbo,Lusewa,720,True,GeoData Consultants Ltd,WUG,,False,2007,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
54746,50025,12000.0,2013-02-25,Unicef,1032,DWE,35.35567433,-9.88485836,Kwa Godfredy,0,Lake Nyasa,Makalaveti,Ruvuma,10,2,Songea Rural,Mahanje,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa mahanje,True,1974,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
49942,26554,10.0,2013-02-25,Dmdd,1668,ADRA,35.49146847,-4.24453854,Kwa Kalamu,0,Internal,Loto A,Manyara,21,1,Babati,Dareda,214,True,GeoData Consultants Ltd,Water Board,,True,2000,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
26716,15968,0.0,2013-02-25,Gtz,1664,GTZ,37.54933498,-2.98659597,Kwa H Mskani,0,Internal,Mokumbero,Kilimanjaro,3,1,Rombo,Motamburu Kitendani,1,True,GeoData Consultants Ltd,Company,Kikelelwa water supply,True,2005,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
48782,203,50.0,2013-02-25,Amref,249,Amref,39.77753696,-10.47294256,Kwa Mwaya,0,Ruvuma / Southern Coast,Mtoni,Mtwara,99,1,Mtwara Rural,Mnima,500,True,GeoData Consultants Ltd,VWC,Namaukula water supply,True,2011,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
2,34310,25.0,2013-02-25,Lottery Club,686,World vision,37.46066446,-3.82132853,Kwa Mahundi,0,Pangani,Majengo,Manyara,21,4,Simanjiro,Ngorika,250,True,GeoData Consultants Ltd,VWC,Nyumba ya mungu pipe scheme,True,2009,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,functional
7748,18170,1000.0,2013-02-25,Tasaf,680,CJEJOW CONSTRUCTION,36.15648494,-11.3344315,Kwa Kuliwa,0,Ruvuma / Southern Coast,Tabora,Ruvuma,10,5,Namtumbo,Lusewa,250,True,GeoData Consultants Ltd,WUG,,False,2006,other - swn 81,other handpump,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
559,70070,12000.0,2013-02-25,Japan,1020,DWE,35.34810051,-9.89158573,Kwa Magreth,0,Lake Nyasa,Lituta,Ruvuma,10,2,Songea Rural,Mahanje,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa mahanje,True,2002,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
3585,26181,12000.0,2013-02-25,Japan,1030,DWE,35.34935770000001,-9.89507047,Kwa James,0,Lake Nyasa,Mnadani,Ruvuma,10,2,Songea Rural,Mahanje,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa mahanje,True,2002,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
25,22308,0.0,2013-02-25,Government Of Tanzania,1273,DWE,37.42275132,-3.31753648,Kwa Tukai,0,Pangani,Kitereni,Kilimanjaro,3,4,Moshi Rural,Kimochi,140,True,GeoData Consultants Ltd,VWC,Komaka mandaka,True,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
3429,15201,0.0,2013-02-25,Gtz,1746,GTZ,37.52770998,-2.96501356,Kwa Josho,0,Internal,Kikelelwa Juu,Kilimanjaro,3,1,Rombo,Motamburu Kitendani,1,True,GeoData Consultants Ltd,Company,Kastamu water supply,True,2000,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
46334,36920,0.0,2013-02-25,Gtz,1718,GTZ,37.53614417,-2.97197489,Kioski Lokoro,0,Internal,Lokoro,Kilimanjaro,3,1,Rombo,Motamburu Kitendani,1,True,GeoData Consultants Ltd,Company,Kastamu water supply,True,2000,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
22733,44736,25.0,2013-02-25,Lottery Club,684,World vision,37.45510999,-3.81547513,Kwa Said,0,Pangani,Chemchem,Manyara,21,4,Simanjiro,Ngorika,250,True,GeoData Consultants Ltd,VWC,Nyumba ya mungu pipe scheme,True,2009,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,functional
52091,63685,1000.0,2013-02-25,Tasaf,699,DWE,36.27990592,-11.20850967,Kwa Ally Likwata,0,Ruvuma / Southern Coast,Kazi Nying,Ruvuma,10,5,Namtumbo,Lusewa,480,True,GeoData Consultants Ltd,WUG,,False,2007,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
36420,24196,0.0,2013-02-25,Netherlands,0,DWE,34.03153166,-3.11390582,Umoja,0,Lake Victoria,Liwa,Shinyanga,17,2,Maswa,Ipililo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
12769,58904,0.0,2013-02-25,Dagida,770,DWE,36.11804881,-10.88040468,Kwa Robert Komba,0,Ruvuma / Southern Coast,Njoomlole,Ruvuma,10,5,Namtumbo,Ligera,60,True,GeoData Consultants Ltd,VWC,Njomlole water gravity scheme,True,1986,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
52431,56766,0.0,2013-02-25,Netherlands,0,DWE,34.10914007,-3.0817988,Tupendane,0,Lake Victoria,Isiga,Shinyanga,17,2,Maswa,Ipililo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
54302,31050,10.0,2013-02-25,Wateraid,1643,ADRA,35.5001158,-4.24177103,Kwa Batlomayo,0,Internal,Daktara A,Manyara,21,1,Babati,Dareda,210,True,GeoData Consultants Ltd,Water Board,,True,2012,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
56150,14341,0.0,2013-02-25,Hesawa,1443,HESAWA,34.60354637,-1.72478233,Mwita Yakobo,0,Lake Victoria,Machoka,Mara,20,2,Serengeti,Rung'bure,400,,GeoData Consultants Ltd,Other,,True,1995,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
36429,2055,25.0,2013-02-25,Lottery Club,682,World vision,37.45642283,-3.81581451,Kwa Nzwala Damian,0,Pangani,Madukani,Manyara,21,4,Simanjiro,Ngorika,250,True,GeoData Consultants Ltd,VWC,Nyumba ya mungu pipe scheme,True,2009,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,functional
33508,59886,0.0,2013-02-25,Gtz,1648,GTZ,37.56192348,-2.99958347,Kwa Kiliani,0,Internal,Mbomai Chini,Kilimanjaro,3,1,Rombo,Tarekea Motamburu,1,True,GeoData Consultants Ltd,Company,Kikelelwa water supply,True,2010,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
11505,61541,10.0,2013-02-25,Dmdd,1682,DMDD,35.50061008,-4.24943536,Kwa Dai,0,Internal,Dariweti,Manyara,21,1,Babati,Dareda,225,True,GeoData Consultants Ltd,Water Board,,True,2005,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
36442,39553,0.0,2013-02-25,Netherlands,0,DWE,34.12098573,-3.08697561,Maziba,0,Lake Victoria,Isiga,Shinyanga,17,2,Maswa,Ipililo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
801,5464,0.0,2013-02-25,World Bank,1384,Water board,37.0432101,-5.40515365,Kwa Yohana,0,Pangani,Nakwene,Manyara,21,5,Kiteto,Kijungu,1,True,GeoData Consultants Ltd,VWC,World banks,True,2006,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
14288,17326,0.0,2013-02-25,Amref,244,Amref,39.7831014,-10.47708691,Sekondary,0,Ruvuma / Southern Coast,Sekondary,Mtwara,99,1,Mtwara Rural,Mnima,400,True,GeoData Consultants Ltd,VWC,Namaukula water supply,True,2012,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
38370,16520,0.0,2013-02-25,Netherlands,0,DWE,34.01266971,-3.11845639,Kilimanjaro A,0,Lake Victoria,Mwabeya,Shinyanga,17,2,Maswa,Ipililo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
46768,55772,50.0,2013-02-25,Amref,239,Amref,39.77703449,-10.46981675,Kwa Selemani Hasan,0,Ruvuma / Southern Coast,Mnima,Mtwara,99,1,Mtwara Rural,Mnima,400,True,GeoData Consultants Ltd,VWC,Mnima water supply,True,2011,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
58410,41367,0.0,2013-02-25,Gtz,1796,GTZ,37.53203923,-2.97946889,Kwa Mkae,0,Internal,Motamburu,Kilimanjaro,3,1,Rombo,Motamburu Kitendani,1,True,GeoData Consultants Ltd,Company,Kastamu water supply,True,2005,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
34015,35216,50.0,2013-02-25,Gtz,1655,GTZ,37.56364799,-3.00210741,Kwa Gorofani,0,Internal,Mbomai Chini,Kilimanjaro,3,1,Rombo,Tarekea Motamburu,1,True,GeoData Consultants Ltd,Company,Kamdawi water supply,True,2005,gravity,gravity,gravity,company,commercial,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
11608,52908,0.0,2013-02-25,Rwssp,741,DWE,36.20645321,-11.12158675,Kwa Mohamedi Kashuga,0,Ruvuma / Southern Coast,Kigamboni,Ruvuma,10,5,Namtumbo,Lusewa,480,True,GeoData Consultants Ltd,WUG,,False,2010,swn 80,swn 80,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
39558,66887,0.0,2013-02-25,Gtz,1680,GTZ,37.55042213,-2.98812814,Kwa Sobe,0,Internal,Mokombero,Kilimanjaro,3,1,Rombo,Motamburu Kitendani,1,True,GeoData Consultants Ltd,Company,Kikelelwa water supply,True,2005,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
25839,49747,450.0,2013-02-25,Germany Republi,1752,CES,37.21234533,-3.17518268,Kwa Elmwalia Sawe,0,Pangani,Maanga,Kilimanjaro,3,5,Hai,Machame Magharibi,100,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1995,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
30372,53145,12000.0,2013-02-25,Japan,1016,DWE,35.34738983,-9.89150378,Kwa Apolotuna,0,Lake Nyasa,Lituta,Ruvuma,10,2,Songea Rural,Mahanje,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa mahanje,True,2002,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
12763,51377,0.0,2013-02-25,Amref,245,Amref,39.80041603,-10.429477,Shuleni,0,Ruvuma / Southern Coast,Mtalala,Mtwara,99,1,Mtwara Rural,Mnima,630,True,GeoData Consultants Ltd,,Mtama water supply,True,2012,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
51005,54967,10.0,2013-02-25,Dmdd,1668,DMDD,35.49480531,-4.252574299999999,Mradi,0,Internal,Loto B,Manyara,21,1,Babati,Dareda,240,True,GeoData Consultants Ltd,Water Board,,True,2005,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
7004,62862,0.0,2013-02-25,Community,1603,Community,35.51098196,-4.23243738,Kitalu Cha Miti,0,Internal,Bermi A,Manyara,21,1,Babati,Dareda,250,True,GeoData Consultants Ltd,VWC,,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
49608,45203,10.0,2013-02-25,Wateraid,1660,ADRA,35.49890865,-4.24416417,Magineti,0,Internal,Dariweti,Manyara,21,1,Babati,Dareda,315,True,GeoData Consultants Ltd,Water Board,,True,2012,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
2841,38899,0.0,2013-02-25,Community,1584,Community,35.51046071,-4.23225169,Farm Africa,0,Internal,Bermi A,Manyara,21,1,Babati,Dareda,245,True,GeoData Consultants Ltd,VWC,,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
18962,49873,0.0,2013-02-25,Amref,240,Amref,39.79718075,-10.43179987,Kwa Mzee Limasi,0,Ruvuma / Southern Coast,Mtalala,Mtwara,99,1,Mtwara Rural,Mnima,600,True,GeoData Consultants Ltd,VWC,Mtama water supply,True,2012,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
8474,62309,10.0,2013-02-25,Wateraid,1649,ADRA,35.50583131,-4.24363936,Rc Church,0,Internal,Daktara A,Manyara,21,1,Babati,Dareda,250,True,GeoData Consultants Ltd,Water Board,,True,2012,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional
40018,19767,12000.0,2013-02-25,Unicef,1031,DWE,35.36092793,-9.88015831,Kwa Mussa,0,Lake Nyasa,Kidodoma,Ruvuma,10,2,Songea Rural,Mahanje,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa mahanje,True,1974,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
